Vendor,Name,Serial,KeyIdentifier,NotBefore,NotAfter,SHA1,SHA256
Google,"CN=Buypass Class 3 Root CA,O=Buypass AS-983163327,C=NO",02,47B8CDFFE56FEEF8B2EC2F4E0EF925B08E3C6BC3,2010-10-26T08:28:58Z,2040-10-26T08:28:58Z,DAFAF7FA6684EC068F1450BDC7C281A5BCA96457,EDF7EBBCA27A2A384D387B7D4010C666E2EDB4843E4C29B4AE1D5B9332E6B24D
Google,"OU=AC RAIZ FNMT-RCM,O=FNMT-RCM,C=ES",5D938D306736C8061D1AC754846907,F77DC5FDC4E89A1B7764A7F51DA0CCBF87609A6D,2008-10-29T15:59:56Z,2030-01-01T00:00:00Z,EC503507B215C4956219E2A89A5B42992C4C2C20,EBC5570C29018C4D67B1AA127BAF12F703B4611EBC17B7DAB5573894179B93FA
Google,"OU=certSIGN ROOT CA,O=certSIGN,C=RO",200605167002,E08C9BDB2549B3F17C86D6B242870BD06BA0D9E4,2006-07-04T17:20:04Z,2031-07-04T17:20:04Z,FAB7EE36972662FB2DB02AF6BF03FDE87C4B2F9B,EAA962C4FA4A6BAFEBE415196D351CCD888D4F53F3FA8AE6D7C466A94E6042BB
Google,"CN=USERTrust RSA Certification Authority,O=The USERTRUST Network,L=Jersey City,ST=New Jersey,C=US",01FD6D30FCA3CA51A81BBC640E35032D,5379BF5AAA2B4ACF5480E1D89BC09DF2B20366CB,2010-02-01T00:00:00Z,2038-01-18T23:59:59Z,2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E,E793C9B02FD8AA13E21C31228ACCB08119643B749C898964B1746D46C3D4CBD2
Google,"CN=Security Communication ECC RootCA1,O=SECOM Trust Systems CO.\,LTD.,C=JP",D65D9BB378812EEB,861CE7FE2DA54A8B08FE2811FABEA366F860592F,2016-06-16T05:15:28Z,2038-01-18T05:15:28Z,B80E26A9BFD2B23BC0EF46C9BAC7BBF61D0D4141,E74FBDA55BD564C473A36B441AA799C8A68E077440E8288B9FA1E50E4BBACA11
Google,"CN=D-TRUST BR Root CA 1 2020,O=D-Trust GmbH,C=DE",7CC98F2B84D7DFEA0FC9659AD34B4D96,739110ABFF55B35A7C0925D5B2BA08A06BAB1F6D,2020-02-11T09:45:00Z,2035-02-11T09:44:59Z,1F5B98F0E3B5F7743CEDE6B0367D32CDF4094167,E59AAA816009C22BFF5B25BAD37DF306F049797C1F81D85AB089E657BD8F0044
Google,"CN=Certigna,O=Dhimyotis,C=FR",FEDCE3010FC948FF,1AEDFE413990B42459BE01F252D545F65A39DC11,2007-06-29T15:13:05Z,2027-06-29T15:13:05Z,B12E13634586A46F1AB2606837582DC4ACFD9497,E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D
Google,"CN=Amazon Root CA 4,O=Amazon,C=US",066C9FD7C1BB104C2943E5717B7B2CC81AC10E,D3ECC73A656ECCE1DA769A56FB9CF3866D57E581,2015-05-26T00:00:00Z,2040-05-26T00:00:00Z,F6108407D6F8BB67980CC2E244C2EBAE1CEF63BE,E35D28419ED02025CFA69038CD623962458DA5C695FBDEA3C22B0BFB25897092
Google,"CN=CA Disig Root R2,O=Disig a.s.,L=Bratislava,C=SK",92B888DBB08AC163,B599F8AFB094F5E320D60AADCE4E56A42E6E42ED,2012-07-19T09:15:30Z,2042-07-19T09:15:30Z,B561EBEAA4DEE4254B691A98A55747C234C7D971,E23D4A036D7B70E9F595B1422079D2B91EDFBB1FB651A0633EAA8A9DC5F80703
Google,"CN=TeliaSonera Root CA v1,O=TeliaSonera",95BE16A0F72E46F17B398272FA8BCD96,F08F593800B3F58F9A960CD5EBFA7BAA17E81312,2007-10-18T12:00:50Z,2032-10-18T12:00:50Z,4313BB96F1D5869BC14E6A92F6CFF63469878237,DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389
Google,"CN=Entrust Root Certification Authority - G4,OU=See www.entrust.net/legal-terms+OU=(c) 2015 Entrust\, Inc. - for authorized use only,O=Entrust\, Inc.,C=US",D9B5437FAFA9390F000000005565AD58,9F38C45623C339E8A0716CE8544CE4E83AB1BF67,2015-05-27T11:11:16Z,2037-12-27T11:41:16Z,14884E862637B026AF59625C4077EC3529BA9601,DB3517D1F6732A2D5AB97C533EC70779EE3270A62FB4AC4238372460E6F01E88
Google,"CN=HARICA TLS RSA Root CA 2021,O=Hellenic Academic and Research Institutions CA,C=GR",39CA931CEF43F3C68E93C7F46489387E,0A4823A660A4920A33EA935BC557EA254DBD12EE,2021-02-19T10:55:38Z,2045-02-13T10:55:37Z,022D0582FA88CE140C0679DE7F1410E945D7A56D,D95D0E8EDA79525BF9BEB11B14D2100D3294985F0C62D9FABD9CD999ECCB7B1D
Google,"CN=GTS Root R1,O=Google Trust Services LLC,C=US",0203E5936F31B01349886BA217,E4AF2B26711A2B4827852F52662CEFF08913713E,2016-06-22T00:00:00Z,2036-06-22T00:00:00Z,E58C1CC4913B38634BE9106EE3AD8E6B9DD9814A,D947432ABDE7B7FA90FC2E6B59101B1280E0E1C7E4E40FA3C6887FFF57A7F4CF
Google,"CN=Certigna Root CA,OU=0002 48146308100036,O=Dhimyotis,C=FR",CAE91B89F155030DA3E6416DC4E3A6E1,188756E06E77EE24353C4E739A1FD6E1E2797E2B,2013-10-01T08:32:27Z,2033-10-01T08:32:27Z,2D0D5214FF9EAD9924017420476E6C852727F543,D48D3D23EEDB50A459E55197601C27774B9D7B18C94D5A059511A10250B93168
Google,"CN=UCA Extended Validation Root,O=UniTrust,C=CN",4FD22B8FF564C8339E4F345866237060,D9743AE4303D0DF712DC7E5A059F1E349AF7E114,2015-03-13T00:00:00Z,2038-12-31T00:00:00Z,A3A1B06F2461234AE336A5C237FCA6FFDDF0D73A,D43AF9B35473755C9684FC06D7D8CB70EE5C28E773FB294EB41EE71722924D24
Google,"CN=GlobalSign Root E46,O=GlobalSign nv-sa,C=BE",11D2BBBA336ED4BCE62468C50D841D98E843,310A908FB6C69DD2444B80B5A2E61FB1124F1B95,2019-03-20T00:00:00Z,2046-03-20T00:00:00Z,39B46CD5FE8006EBE22F4ABB0833A0AFDBB9DD84,CBB9C44D84B8043E1050EA31A69F514955D7BFD2E2C6B49301019AD61D9F5058
Google,"CN=GlobalSign,OU=GlobalSign Root CA - R3,O=GlobalSign",04000000000121585308A2,8FF04B7FA82E4524AE4D50FA639A8BDEE2DD1BBC,2009-03-18T10:00:00Z,2029-03-18T10:00:00Z,D69B561148F01C77C54578C10926DF5B856976AD,CBB522D7B7F127AD6A0113865BDF1CD4102E7D0759AF635A7CF4720DC963C53B
Google,"CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US",033AF1E6A711A9A0BB2864B11D09FAE5,4E2254201895E6E36EE60FFAFAB912ED06178F39,2013-08-01T12:00:00Z,2038-01-15T12:00:00Z,DF3C24F9BFD666761B268073FE06D1CC8D4F82A4,CB3CCBB76031E5E0138F8DD39A23F9DE47FFC35E43C1144CEA27D46A5AB1CB5F
Google,"CN=Sectigo Public Server Authentication Root E46,O=Sectigo Limited,C=GB",42F2CCDA1B6937445F15FE752810B8F4,D122DA4C59F14B5F2638AA9DD6EEEB0DC3FBA961,2021-03-22T00:00:00Z,2046-03-21T23:59:59Z,EC8A396C40F02EBC4275D49FAB1C1A5B67BED29A,C90F26F0FB1B4018B22227519B5CA2B53E2CA5B3BE5CF18EFE1BEF47380C5383
Google,"CN=Microsoft RSA Root Certificate Authority 2017,O=Microsoft Corporation,C=US",1ED397095FD8B4B347701EAABE7F45B3,09CB597F86B2708F1AC339E3C0D9E9BFBB4DB223,2019-12-18T22:51:22Z,2042-07-18T23:00:23Z,73A5E64A3BFF8316FF0EDCCC618A906E4EAE4D74,C741F70F4B2A8D88BF2E71C14122EF53EF10EBA0CFA5E64CFA20F418853073E0
Google,"CN=SSL.com TLS ECC Root CA 2022,O=SSL Corporation,C=US",1403F5ABFB378B17405BE243B2A5D1C4,898F2FA3E82BA014547BF356B8265F67380B9CD0,2022-08-25T16:33:48Z,2046-08-19T16:33:47Z,9F5FD91A546DF50C71F0EE7ABD1749988473E239,C32FFD9F46F936D16C3673990959434B9AD60AAFBB9E7CF33654F144CC1BA143
Google,"OU=ePKI Root Certification Authority,O=Chunghwa Telecom Co.\, Ltd.,C=TW",15C8BD65475CAFB897005EE406D2BC9D,1E0CF7B667F2E192260945C055392E773F424AA2,2004-12-20T02:31:27Z,2034-12-20T02:31:27Z,67650DF17E8E7E5B8240A4F4564BCFE23D69C6F0,C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5
Google,"CN=GDCA TrustAUTH R5 ROOT,O=GUANG DONG CERTIFICATE AUTHORITY CO.\,LTD.,C=CN",7D0997FEF047EA7A,E2C9409F4DCEE89AA17CCF0E3F65C529886A1951,2014-11-26T05:13:15Z,2040-12-31T15:59:59Z,0F36385B811A25C39B314E83CAE9346670CC74B4,BFFF8FD04433487D6A8AA60C1A29767A9FC2BBB05E420F713A13B992891D3893
Google,"CN=e-Szigno Root CA 2017,O=Microsec Ltd.,L=Budapest,C=HU",015448EF21FD97590DF5040A,87111508D1AAC1780CB1AFCEC6C990EFBF3004C0,2017-08-22T12:07:06Z,2042-08-22T12:07:06Z,89D483034F9E9A48805F7237D4A9A6EFCB7C1FD1,BEB00B30839B9BC32C32E4447905950641F26421B15ED089198B518AE2EA1B99
Google,"CN=AffirmTrust Premium ECC,O=AffirmTrust,C=US",7497258AC73F7A54,9AAF297AC011353526513000C36AFE40D5AED63C,2010-01-29T14:20:24Z,2040-12-31T14:20:24Z,B8236B002F1D16865301556C11A437CAEBFFC3BB,BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423
Google,"CN=Certum Trusted Network CA 2,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL",21D6D04A4F250FC93237FCAA5E128DE9,B6A1543902C3A03F8E8ABCFAD4F81CA6D13A0EFD,2011-10-06T08:39:56Z,2046-10-06T08:39:56Z,D3DD483E2BBF4C05E8AF10F5FA7626CFD3DC3092,B676F2EDDAE8775CD36CB0F63CD1D4603961F49E6265BA013A2F0307B6D0B804
Google,"CN=Certainly Root E1,O=Certainly,C=US",062533B1470333275CF98D9AB9BFCCF8,F32818CB6475EE292AEBEDAE23583885EBC82207,2021-04-01T00:00:00Z,2046-04-01T00:00:00Z,F9E16DDC0189CFD58245633EC5377DC2EB936F2B,B4585F22E4AC756A4E8612A1361C5D9D031A93FD84FEBB778FA3068B0FC42DC2
Google,"CN=Atos TrustedRoot Root CA ECC TLS 2021,O=Atos,C=DE",3D983BA6663D9063F77E26573804EF00,762825D67DE0669A7A09B26A3B8E33D736D34FA2,2021-04-22T09:26:23Z,2041-04-17T09:26:22Z,9EBC751042B302F381F4F73062D48FC3A751B2DD,B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8
Google,"CN=GlobalSign,OU=GlobalSign ECC Root CA - R4,O=GlobalSign",0203E57EF53F93FDA50921B2A6,54B07BAD45B8E2407FFB0A6EFBBE33C93CA384D5,2012-11-13T00:00:00Z,2038-01-19T03:14:07Z,6BA0B098E171EF5AADFE4815807710F4BD6F0B28,B085D70B964F191A73E4AF0D54AE7A0E07AAFDAF9B71DD0862138AB7325A24A2
Google,"CN=SZAFIR ROOT CA2,O=Krajowa Izba Rozliczeniowa S.A.,C=PL",3E8A5D07EC55D232D5B7E3B65F01EB2DDCE4D6E4,2E16A94A18B5CBCCF56F50F3235FF85DE7ACF0C8,2015-10-19T07:43:30Z,2035-10-19T07:43:30Z,E252FA953FEDDB2460BD6E28F39CCCCF5EB33FDE,A1339D33281A0B56E557D3D32B1CE7F9367EB094BD5FA72A7E5004C8DED7CAFE
Google,"CN=UCA Global G2 Root,O=UniTrust,C=CN",5DDFB1DA5AA3ED5DBE5A6520650390EF,81C48CCCF5E430FFA50C085F8C1567217401DFDF,2016-03-11T00:00:00Z,2040-12-31T00:00:00Z,28F97816197AFF182518AA44FEC1A0CE5CB64C8A,9BEA11C976FE014764C1BE56A6F914B5A560317ABD9988393382E5161AA0493C
Google,"CN=ACCVRAIZ1,OU=PKIACCV,O=ACCV,C=ES",5EC3B7A6437FA4E0,D287B4E3DF37279355F656EA81E536CC8C1E3FBD,2011-05-05T09:37:37Z,2030-12-31T09:37:37Z,93057A8815C64FCE882FFA9116522878BC536417,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113
Google,"CN=GLOBALTRUST 2020,O=e-commerce monitoring GmbH,C=AT",5A4BBD5AFB4F8A5BFA65E5,DC2E1FD1613779E4ABD5D5B31271683D6A689C22,2020-02-10T00:00:00Z,2040-06-10T00:00:00Z,D067C11351010CAAD0C76A65373116264F5371A2,9A296A5182D1D451A2E37F439B74DAAFA267523329F90F9A0D2007C334E23C9A
Google,"CN=Buypass Class 2 Root CA,O=Buypass AS-983163327,C=NO",02,C98077E0629282F5469CF3BAF74CC3DEB8A3AD39,2010-10-26T08:38:03Z,2040-10-26T08:38:03Z,490A7574DE870A47FE58EEF6C76BEBC60B124099,9A114025197C5BB95D94E63D55CD43790847B646B23CDF11ADA4A00EFF15FB48
Google,"CN=Trustwave Global Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",05F70E86DA49F346352EBAB2,99E019670D62DB76B3DA3DB85BE8FD42D2310E87,2017-08-23T19:34:12Z,2042-08-23T19:34:12Z,2F8F364FE1589744215987A52A9AD06995267FB5,97552015F5DDFC3C8788C006944555408894450084F100867086BC1A2BB58DC8
Google,"CN=ISRG Root X1,O=Internet Security Research Group,C=US",8210CFB0D240E3594463E0BB63828B00,79B459E67BB6E5E40173800888C81A58F6E99B6E,2015-06-04T11:04:38Z,2035-06-04T11:04:38Z,CABD2A79A1076A31F21D253635CB039D4329A5E8,96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6
Google,"CN=Trustwave Global ECC P256 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",0D6A5F083F285C3E5195DF5D,A34106AC906DD14AEB75A54A1099B3B1A18B4AF7,2017-08-23T19:35:10Z,2042-08-23T19:35:10Z,B49082DD450CBE8B5BB166D3E2A40826CDED42CF,945BBC825EA554F489D1FD51A73DDF2EA624AC7019A05205225C22A78CCFA8B4
Google,"CN=T-TeleSec GlobalRoot Class 2,OU=T-Systems Trust Center,O=T-Systems Enterprise Services GmbH,C=DE",01,BF5920360079A0A0226B8CD5F261D2B82CCB824A,2008-10-01T10:40:14Z,2033-10-01T23:59:59Z,590D2D7D884F402E617EA562321765CF17D894E9,91E2F5788D5810EBA7BA58737DE1548A8ECACD014598BC0B143E041B17052552
Google,"CN=QuoVadis Root CA 2 G3,O=QuoVadis Limited,C=BM",445734245B81899B35F2CEB82B3B5BA726F07528,EDE76F765ABF60EC495BC6A577BB7216719BC43D,2012-01-12T18:59:32Z,2042-01-12T18:59:32Z,093C61F38B8BDC7D55DF7538020500E125F5C836,8FE4FB0AF93A4D0D67DB0BEBB23E37C71BF325DCBCDD240EA04DAF58B47E1840
Google,"CN=SSL.com TLS RSA Root CA 2022,O=SSL Corporation,C=US",6FBEDAAD73BD0840E28B4DBED4F75B91,FB2E37EEE3847A272ECD1935B1337CFFD44442B9,2022-08-25T16:34:22Z,2046-08-19T16:34:21Z,EC2C834072AF269510FF0EF203EE3170F6789DCA,8FAF7D2E2CB4709BB8E0B33666BF75A5DD45B5DE480F8EA8D4BFE6BEBC17F2ED
Google,"CN=Amazon Root CA 1,O=Amazon,C=US",066C9FCF99BF8C0A39E2F0788A43E696365BCA,8418CC8534ECBC0C94942E08599CC7B2104E0A08,2015-05-26T00:00:00Z,2038-01-17T00:00:00Z,8DA7F965EC5EFC37910F1C6E59FDC1CC6A6EDE16,8ECDE6884F3D87B1125BA31AC3FCB13D7016DE7F57CC904FE1CB97C6AE98196E
Google,"CN=GTS Root R2,O=Google Trust Services LLC,C=US",0203E5AEC58D04251AAB1125AA,BBFFCA8E239F4F99CADBE268A6A51527171ED90E,2016-06-22T00:00:00Z,2036-06-22T00:00:00Z,9A44497632DBDEFAD0BCFB5A7B17BD9E56092494,8D25CD97229DBF70356BDA4EB3CC734031E24CF00FAFCFD32DC76EB5841C7EA8
Google,"CN=vTrus Root CA,O=iTrusChina Co.\,Ltd.,C=CN",43E37113D8B359145DB7CE8CFD35FD6FBC058D45,54627063F1758443588ED11620B1C6AC1ABCF689,2018-07-31T07:24:05Z,2043-07-31T07:24:05Z,841A69FBF5CD1A2534133DE3F8FCB899D0C914B7,8A71DE6559336F426C26E53880D00D88A18DA4C6A91F0DCB6194E206C5C96387
Google,"CN=NAVER Global Root Certification Authority,O=NAVER BUSINESS PLATFORM Corp.,C=KR",0194301EA20BDDF5C5332AB1434471F8D6504D0D,D29F88DFA1CD2CBDECF53B0101933327B2EB604B,2017-08-18T08:58:42Z,2037-08-18T23:59:59Z,8F6BF2A9274ADA14A0C4F48E6127F9C01E785DD1,88F438DCF8FFD1FA8F429115FFE5F82AE1E06E0C70C375FAAD717B34A49E7265
Google,"CN=QuoVadis Root CA 3 G3,O=QuoVadis Limited,C=BM",2EF59B0228A7DB7AFFD5A3A9EEBD03A0CF126A1D,C617D0BCA8EA0243F21B06995D2B9020B9D79CE4,2012-01-12T20:26:32Z,2042-01-12T20:26:32Z,4812BD923CA8C43906E7306D2796E6A4CF222E7D,88EF81DE202EB018452E43F864725CEA5FBD1FC2D9D205730709C5D8B8690F46
Google,"CN=emSign ECC Root CA - G3,OU=emSign PKI,O=eMudhra Technologies Limited,C=IN",3CF607A968700EDA8B84,7C5D028413D4CC8A9B81CE171C2E291E9C486342,2018-02-18T18:30:00Z,2043-02-18T18:30:00Z,3043FA4FF257DCA0C380EE2E58EA78B23FE6BBC1,86A1ECBA089C4A8D3BBE2734C612BA341D813E043CF9E8A862CD5C57A36BBE6B
Google,"CN=QuoVadis Root CA 2,O=QuoVadis Limited,C=BM",0509,1A8462BC484C332504D4EED0F603C41946D1946B,2006-11-24T18:27:00Z,2031-11-24T18:23:33Z,CA3AFBCF1240364B44B216208880483919937CF7,85A0DD7DD720ADB7FF05F83D542B209DC7FF4528F7D677B18389FEA5E5C49E86
Google,"CN=SSL.com Root Certification Authority RSA,O=SSL Corporation,L=Houston,ST=Texas,C=US",7B2C9BD316803299,DD040907A2F57A7D5253129295EE3880250DA659,2016-02-12T17:39:39Z,2041-02-12T17:39:39Z,B7AB3308D1EA4477BA1480125A6FBDA936490CBB,85666A562EE0BE5CE925C1D8890A6F76A87EC16D4D7D5F29EA7419CF20123B69
Google,"CN=OISTE WISeKey Global Root GC CA,OU=OISTE Foundation Endorsed,O=WISeKey,C=CH",212A560CAEDA0CAB4045BF2BA22D3AEA,488714ACE3C39E90603AD7CA89EED3AD8CB45066,2017-05-09T09:48:34Z,2042-05-09T09:58:33Z,E011845E34DEBE8881B99CF61626D1961FC3B931,8560F91C3624DABA9570B5FEA0DBE36FF11A8323BE9486854FB3F34A5571198D
Google,"CN=Atos TrustedRoot Root CA RSA TLS 2021,O=Atos,C=DE",53D5CFE619930BFB2B0512D8C22AA2A4,744999D1FFB47A684575C37EB4DCCCCE3933DA08,2021-04-22T09:21:10Z,2041-04-17T09:21:09Z,18523B0D0637E4D63ADF23E498FB5B16FB867448,81A9088EA59FB364C548A6F85559099B6F0405EFBF18E5324EC9F457BA00112F
Google,"CN=DigiCert Assured ID Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US",0BA15AFA1DDFA0B54944AFCD24A06CEC,CBD0BDA9E1980551A14D37A28379CE8D1D2AE484,2013-08-01T12:00:00Z,2038-01-15T12:00:00Z,F517A24F9A48C6C9F8A200269FDC0F482CAB3089,7E37CB8B4C47090CAB36551BA6F45DB840680FBA166A952DB100717F43053FC2
Google,"CN=DigiCert Assured ID Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US",0B931C3AD63967EA6723BFC3AF9AF44B,CEC34AB99955F2B8DB60BFA97EBD56B59736A7D6,2013-08-01T12:00:00Z,2038-01-15T12:00:00Z,A14B48D943EE0A0E40904F3CE0A4C09193515D3F,7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185
Google,"CN=Sectigo Public Server Authentication Root R46,O=Sectigo Limited,C=GB",758DFD8BAE7C0700FAA925A7E1C7AD14,5673586495F9921AB0122A046279A14015882149,2021-03-22T00:00:00Z,2046-03-21T23:59:59Z,AD98F9F3E47D753B65D482B3A45217BB6EF5E438,7BB647A62AEEAC88BF257AA522D01FFEA395E0AB45C73F93F65654EC38F25A06
Google,"CN=Certainly Root R1,O=Certainly,C=US",8E0FF94B907168653354F4D44439B7E0,E0AA3F258D9F445CC13AE82EAE774C843E670CF4,2021-04-01T00:00:00Z,2046-04-01T00:00:00Z,A050EE0F2871F427B2126D6F509625BACC8642AF,77B82CD8644C4305F7ACC5CB156B45675004033D51C60C6202A8E0C33467D3A0
Google,"CN=DigiCert High Assurance EV Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US",02AC5C266A0B409B8F0B79F2AE462577,B13EC36903F8BF4701D498261A0802EF63642BC3,2006-11-10T00:00:00Z,2031-11-10T00:00:00Z,5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25,7431E5F4C3C1CE4690774F0B61E05440883BA9A01ED00BA6ABD7806ED3B118CF
Google,"CN=Entrust Root Certification Authority,OU=www.entrust.net/CPS is incorporated by reference+OU=(c) 2006 Entrust\, Inc.,O=Entrust\, Inc.,C=US",456B5054,6890E467A4A65380C78666A4F1F74B43FB84BD6D,2006-11-27T20:23:42Z,2026-11-27T20:53:42Z,B31EB1B740E36C8402DADC37D44DF5D4674952F9,73C176434F1BC6D5ADF45B0E76E727287C8DE57616C1E6E6141A2B2CBC7D8E4C
Google,"CN=AffirmTrust Premium,O=AffirmTrust,C=US",6D8C1446B1A60AEE,9DC067A60C22D926F545ABA665521127D845AC63,2010-01-29T14:10:36Z,2040-12-31T14:10:36Z,D8A6332CE0036FB185F6634F7D6A066526322827,70A73F7F376B60074248904534B11482D5BF0E698ECC498DF52577EBF2E93B9A
Google,"CN=NetLock Arany (Class Gold) Főtanúsítvány,OU=Tanúsítványkiadók (Certification Services),O=NetLock Kft.,L=Budapest,C=HU",49412CE40010,CCFA6793F0B6B8D0A5C01EF353FD8C53DF83D796,2008-12-11T15:08:21Z,2028-12-06T15:08:21Z,06083F593F15A104A069A46BA903D006B7970991,6C61DAC3A2DEF031506BE036D2A6FE401994FBD13DF9C8D466599274C446EC98
Google,"CN=OISTE WISeKey Global Root GB CA,OU=OISTE Foundation Endorsed,O=WISeKey,C=CH",76B1205274F0858746B3F8231AF6C2C0,350FC836635EE2A3ECF93B6615CE5152E3919A3D,2014-12-01T15:00:32Z,2039-12-01T15:10:31Z,0FF9407618D3D76A4B98F0A8359E0CFD27ACCCED,6B9C08E86EB0F767CFAD65CD98B62149E5494A67F5845E7BD1ED019F27B86BD6
Google,"CN=Certum EC-384 CA,OU=Certum Certification Authority,O=Asseco Data Systems S.A.,C=PL",788F275C81125220A504D02DDDBA73F4,8D06667424763AF389F7BCD6BD477D2FBC105F4B,2018-03-26T07:24:54Z,2043-03-26T07:24:54Z,F33E783CACDFF4A2CCAC67556956D7E5163CE1ED,6B328085625318AA50D173C98D8BDA09D57E27413D114CF787A0F5D06C030CF6
Google,"CN=ISRG Root X2,O=Internet Security Research Group,C=US",41D29DD172EAEEA780C12C6CE92F8752,7C4296AEDE4B483BFA92F89E8CCF6D8BA9723795,2020-09-04T00:00:00Z,2040-09-17T16:00:00Z,BDB1B93CD5978D45C6261455F8DB95C75AD153AF,69729B8E15A86EFC177A57AFB7171DFC64ADD28C2FCA8CF1507E34453CCB1470
Google,"OU=certSIGN ROOT CA G2,O=CERTSIGN SA,C=RO",110034B64EC6362D36,82212D66C6D7A0E015EBCE4C0977C4609E546E03,2017-02-06T09:27:35Z,2042-02-06T09:27:35Z,26F993B4ED3D2827B0B94BA7E9151DA38D92E532,657CFE2FA73FAA38462571F332A2363A46FCE7020951710702CDFBB6EEDA3305
Google,"CN=SwissSign Gold CA - G2,O=SwissSign AG,C=CH",BB401C43F55E4FB0,5B257B96A465517EB839F3C078665EE83AE7F0EE,2006-10-25T08:30:35Z,2036-10-25T08:30:35Z,D8C5388AB7301B1B6ED47AE645253A6F9F1A2761,62DD0BE9B9F50A163EA0F8E75C053B1ECA57EA55C8688F647C6881F2C8357B95
Google,"CN=IdenTrust Commercial Root CA 1,O=IdenTrust,C=US",0A0142800000014523C844B500000002,ED4419C0D3F0068BEEA47BBE42E72654C88E3676,2014-01-16T18:12:23Z,2034-01-16T18:12:23Z,DF717EAA4AD94EC9558499602D48DE5FBCF03A25,5D56499BE4D2E08BCFCAD08A3E38723D50503BDE706948E42F55603019E528AE
Google,"CN=CFCA EV ROOT,O=China Financial Certification Authority,C=CN",184ACCD6,E3FE2DFD28D00BB5BAB6A2C4BF06AA058C93FB2F,2012-08-08T03:07:01Z,2029-12-31T03:07:01Z,E2B8294B5584AB6B58C290466CAC3FB8398F8483,5CC3D78E4E1D5E45547A04E6873E64F90CF9536D1CCC2EF800F355C4C5FD70FD
Google,"CN=Certum Trusted Network CA,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL",0444C0,0876CDCB07FF24F6C5CDEDBB90BCE284374675F7,2008-10-22T12:07:37Z,2029-12-31T12:07:37Z,07E032E020B72C3F192F0628A2593A19A70F069E,5C58468D55F58E497E743982D2B50010B6D165374ACF83A7D4A32DB768C4408E
Google,"CN=Hongkong Post Root CA 3,O=Hongkong Post,L=Hong Kong,ST=Hong Kong,C=HK",08165F8A4CA5EC00C99340DFC4C6AE23B81C5AA4,179DCD1E8BD6392B70D35CD4A0B81FB000FCC561,2017-06-03T02:29:46Z,2042-06-03T02:29:46Z,58A2D0EC2052815BC1F3F86402244EC28E024B02,5A2FC03F0C83B090BBFA40604B0988446C7636183DF9846E17101A447FB8EFD6
Google,"CN=TWCA Global Root CA,OU=Root CA,O=TAIWAN-CA,C=TW",0CBE,,2012-06-27T06:28:33Z,2030-12-31T15:59:59Z,9CBB4853F6A4F6D352A4E83252556013F5ADAF65,59769007F7685D0FCD50872F9F95D5755A5B2B457D81F3692B610A98672F0E1B
Google,"CN=Autoridad de Certificacion Firmaprofesional CIF A62634068,C=ES",1B70E9D2FFAE6C71,65CDEBAB351E003E7ED574C01CB473470E1A642F,2014-09-23T15:22:07Z,2036-05-05T15:22:07Z,0BBEC2272249CB39AADB355C53E38CAE78FFB6FE,57DE0583EFD2B26E0361DA99DA9DF4648DEF7EE8441C3B728AFA9BCDE0F9B26A
Google,"CN=Actalis Authentication Root CA,O=Actalis S.p.A./03358520967,L=Milan,C=IT",570A119742C4E3CC,52D8883AC89F7866ED89F37B387094C9020236D0,2011-09-22T11:22:02Z,2030-09-22T11:22:02Z,F373B387065A28848AF2F34ACE192BDDC78E9CAC,55926084EC963A64B96E2ABE01CE0BA86A64FBFEBCC7AAB5AFC155B37FD76066
Google,"CN=Trustwave Global ECC P384 Certification Authority,O=Trustwave Holdings\, Inc.,L=Chicago,ST=Illinois,C=US",08BD85976C9927A48068473B,55A98489D2C132BD18CB6CA6074EC8E79DBE8290,2017-08-23T19:36:43Z,2042-08-23T19:36:43Z,E7F3A3C8CF6FC3042E6D0E6732C59E68950D5ED2,55903859C8C0C3EBB8759ECE4E2557225FF5758BBD38EBD48276601E1BD58097
